101.44	39.674	28	41.024	38.197	58.224	49.84	29.85	91.63	28.089	0	16.31	18.708	41.195	32.573	20.712	89.521	28.036	64.475	94.678	59.958	80.405	101.1	90.083	61	112.65	52.01	85.755	41.881	87.287	63.135	66.219	62.258	66.287	62.929	95.42	76.026	46.487	68.432	80.069	32.802	60.299	45.695	94.329	72.952	89.185	61.822	67.186	66.242	52.163	66.408	22.869	45.277	92.634	46.239	64.792	84.918	67.949	56.727	102.57	34.771	81.394	39.256	63.135	50.398	62.594	34.103	45.88	39.975	92.092	56.027	42.685	47.339	75.498	27	40.162	38.794	85.188	47.603	64.452	59.017	49.376	43.151	25.865
96.602	43.977	40.817	50.01	44.911	60.017	53.16	36.565	79.234	24.352	16.31	0	9.2736	27.803	20.025	21.84	94.074	44.045	78.759	91.531	60.869	79.819	103.68	91.875	61.392	110	60.374	81.633	48.436	91.788	62.849	73.519	75.113	76.877	75.67	91.526	86.406	53.898	80.951	81.049	44.565	75.113	61.595	97.293	80.511	96.881	70.753	70.47	73.607	61.082	54.129	38.38	50.12	87.573	34.843	50.735	77.363	52.182	54.534	92.401	33.151	73.082	43.784	47.392	38.026	68.162	30.083	43.186	37.417	85	52.697	48.6	48.754	73.743	37.457	46.765	52.735	82.807	32.342	56.868	65.582	39.497	31.369	11.18
87.807	35.833	37.603	44.418	38.066	51.575	46.626	33.481	73.116	16.401	18.708	9.2736	0	22.517	18.466	22.113	85.463	44.113	75.478	83.391	55	71.028	95.137	83.457	53.301	100.89	59.034	72.622	49.437	83.6	54.185	69.318	71.035	75.193	73.007	82.855	80.312	49	76.243	73.763	46.325	75.273	62.113	90.044	73.498	89.409	74.31	66.363	66.015	55.145	52.44	40.162	54.314	80.069	33.136	46.13	73.355	50.369	47.202	86.081	38.588	65.383	46.915	47.603	31.78	65.023	38.639	51.332	46.669	77.466	53.749	44.632	51.488	67.454	40.853	54.708	55.902	78.147	35.861	56.692	70.661	41.929	31.969	18.412
75.425	44.396	56.152	57.671	49.457	53.094	52.735	48.27	51.468	25.02	41.195	27.803	22.517	0	18.921	38.131	87.333	65.765	93.048	75.584	57.359	66.378	94.276	81.695	53.759	91.455	73.007	62.362	64.335	85.732	52.029	80.337	86.608	90.028	89.292	73.007	91.831	61.433	91.181	73.824	65.795	95.21	83.648	91.624	81.123	96.234	91.548	72.076	73.682	66.738	41.34	62.338	70.633	70.342	26.552	23.728	65.192	30.232	45.989	68.855	51.4	50.12	61.887	32.757	10.63	75.598	52.402	63.561	60.671	64.265	59.816	57.088	64.187	65.582	60.647	74.068	77.705	76.577	31.129	55.399	87.121	41.725	30.676	28.636
84.953	46.872	48.466	51.865	46.195	54.562	47.043	36.469	66.671	31.177	32.573	20.025	18.466	18.921	0	22.716	92.785	58.966	90.543	91.482	50.299	70.979	105.16	83.964	65.299	104.85	58.822	76.295	47.634	87.258	55.073	86.948	79.931	77.013	79.177	88.408	94.493	66.363	91.269	86.729	51.078	83.096	77.259	103.48	78.962	101.6	73.993	61.327	74.813	61.758	56.666	55.335	69.864	87.624	15.067	39.357	82.28	41.881	59.473	87.596	33.015	67.868	43.863	43.301	28.089	82.879	45.891	47.434	49	82.219	67.72	62.554	67.186	80.256	45.321	61.465	71.162	91.444	34.337	67.253	68.949	25.554	39.762	22.226
93.536	42.059	30.545	37.39	35.581	51.662	38.432	18.055	86.238	35.214	20.712	21.84	22.113	38.131	22.716	0	88.888	41.869	74.82	99.805	44.43	72.429	105.73	81.67	68.147	112.01	39.294	85.047	27.586	81.548	55.399	82.195	61.879	56.877	58.966	97.427	84.244	60.992	78.166	89.744	28.443	60.671	59.607	104.24	68.14	94.8	53.842	50.488	66.068	47.896	73.559	39.825	65.338	98.377	31.417	60.671	95.279	64.389	65.399	104.73	22.847	82.304	25.612	63.961	46.872	80.156	45.76	41.881	45.486	95.436	73.089	58.966	66.828	86.539	23.791	49.01	56.321	98.6	50.784	77.994	51.284	33.601	52.545	30.166
57.775	50.478	70.242	57.035	54.268	40.841	57.602	75.954	96.26	73.926	89.521	94.074	85.463	87.333	92.785	88.888	0	84.652	69.318	61.4	65.917	37.43	35.143	34.015	50.01	51.72	86.631	49.619	96.85	23.937	42.802	73.273	61.693	87.556	75.644	56.258	44.744	65.215	57.593	57.21	95.005	95.677	92.054	56.462	35.749	29.631	121.45	77.227	27.386	50.408	109.08	91.635	115.73	72.904	96.819	95.708	102.63	111.02	63.592	97.785	111.27	73.885	105.66	116.34	83.917	83.355	120.62	130.52	129.05	76.505	110.93	73.539	111.33	72.76	99.725	127.02	104.96	91.537	115.52	112.47	128.35	112.08	103.62	103.74
112.18	43.29	22.494	38.38	40.062	63.356	56.089	38.846	112.74	45.398	28.036	44.045	44.113	65.765	58.966	41.869	84.652	0	39.636	100.41	69.087	86.551	97.309	92.027	64.413	117.7	52.469	94.678	49.376	84.362	70.781	55.507	45.717	59.11	49.051	102.79	59.211	39.56	47.381	79.731	33.136	42.356	18.385	89.387	66.227	77.11	61.628	72.952	59.008	46.508	87.189	10.05	47.202	101.34	71.428	88.826	97.637	94.122	64.514	118.84	55.308	96.234	51.313	89.118	73.253	55.946	53.861	65.368	58.958	104.18	66.491	39.875	53.226	79.937	33.867	47.106	22.825	89.716	74.014	79.41	64.07	74.485	65.33	53.263
115.22	53.861	45.044	49.132	52.593	68.884	68.71	64.078	130.53	69.469	64.475	78.759	75.478	93.048	90.543	74.82	69.318	39.636	0	98.636	82.91	87.681	81.351	87.579	66.678	111.53	71.091	96.763	77.414	74.31	77.259	48.27	36.125	68.096	49.406	102.05	30.348	43.382	14.353	74.471	63.695	50.606	32.45	75.531	57.07	51.778	88.074	86.238	48.177	48.703	111.74	48.518	75.067	104.3	101.51	113.21	111.02	122.41	73.519	130.43	91.869	106.97	83.94	119.3	97.268	57.663	91.728	104.37	98.484	110.84	89.633	50.882	78.778	83.024	68.877	85.112	51.633	94.308	107.69	102.24	95.551	108.35	94.8	88.893
61.919	64.514	92.887	87.241	78.454	68.659	86.856	97.463	66.993	67.831	94.678	91.531	83.391	75.584	91.482	99.805	61.4	100.41	98.636	0	95.389	66.008	38.432	77.994	36.069	36.125	119.79	28.601	121.12	78.556	66.378	67.209	104.96	128.63	118.14	14.866	76	65.154	87.057	28.478	117.71	131.09	110.8	37.603	87.144	65.376	148.72	112.88	71.722	88.662	72.402	102	105.61	14.036	97.581	72.787	52.412	86.377	39.268	45.651	120.62	34.191	124.45	89.409	68.527	69.239	112.41	134.5	126.61	23.601	84.018	67.007	94.493	32.619	117.15	132.58	113.58	46.744	96.26	77.318	149.73	115.37	80.784	96.234
65.154	44.956	46.851	34.525	34.583	29.069	15.067	32.985	82.383	57.393	59.958	60.869	55	57.359	50.299	44.43	65.917	69.087	82.91	95.389	0	40.571	92.855	44.766	70.922	92.293	38.079	71.784	44.643	49.234	30.017	97.478	55.669	49.528	53.842	87.441	81.603	77.162	81.609	92.607	54.507	71.295	84.018	103.62	42.485	83.887	72.89	18.574	49.99	35.014	97.206	72.938	103.89	98.6	47	70.548	112.09	81.08	75.16	106.37	59.917	80.808	52.972	88.685	58.472	100.78	89.286	81.548	89.426	94.308	105.91	80.156	103.08	96.39	58.086	91.378	90.41	113.75	84.03	107.22	77.279	56.754	84.03	69.239
31.289	46.141	66.701	51.788	47.011	23.431	39.357	62.209	69.75	63.64	80.405	79.819	71.028	66.378	70.979	72.429	37.43	86.551	87.681	66.008	40.571	0	60.712	17.493	54.461	53.46	74.068	40.237	81.566	28.249	17.349	90.122	69.549	80.975	76.974	55.191	71.868	74.74	79.762	70.866	86.052	97.596	99.805	78.873	40.804	63.632	110.19	55.866	40.755	48.374	95.859	91.291	116.05	72.842	69.921	71.028	99.207	86.394	63	85.047	92.65	59.917	89.208	95.671	61.522	95.713	109.59	113.08	115.56	69.441	108.91	79.706	111.08	79.051	89.174	118.88	108.12	98.316	97.391	106.83	114.74	86.134	91.187	87.966
67.713	63.961	88.707	80.012	74.418	64.148	83	97.067	95.609	79.887	101.1	103.68	95.137	94.276	105.16	105.73	35.143	97.309	81.351	38.432	92.855	60.712	0	64.234	44.159	39.038	113.59	44.733	120.25	58.395	64.645	64.203	87.504	116.81	103.16	39.875	52.355	64.761	67.454	36.194	115.64	118.98	103.58	28.758	68.184	34.191	145.41	107.05	53.526	76.929	102.26	102.42	115.61	51.962	111.49	98.484	85.17	113.39	56.383	83	128.48	65.544	126.81	116.67	89.336	73.396	126.64	145.02	138.97	60.448	103.53	71.687	108.04	54.12	118.25	138.87	113.25	70.029	118.71	102.96	150.21	128.27	102.94	111.62
42.202	55.579	71.743	55.317	53.442	32.265	44.486	68.498	86.735	76.72	90.083	91.875	83.457	81.695	83.964	81.67	34.015	92.027	87.579	77.994	44.766	17.493	64.234	0	66.136	61.106	74.793	54.415	85.726	16.371	29.95	97.273	65.992	77.724	73.342	67.631	71.407	83.006	79.699	80.722	90.349	96.265	103.28	85.493	34.073	62.04	112.13	55.399	39.937	48.559	112.34	98.204	126.4	86.637	82.735	88.028	114.61	103.08	76.453	101.33	101.48	76.485	95.068	112.09	77.84	104.73	121.39	122.61	126.26	84.652	122.26	89.381	122.71	91.537	95.174	127	114.43	111.04	112.4	121.77	118.76	97.309	106.12	100.89
66.761	31	57.697	54.534	45.891	44.688	59.068	64.915	71.225	37.148	61	61.392	53.301	53.759	65.299	68.147	50.01	64.413	66.678	36.069	70.922	54.461	44.159	66.136	0	58.017	87.75	36.62	88.549	62.944	46.357	42.048	73.11	96.639	85.563	39.598	50.804	31.686	57.463	22.76	82.976	96.068	75.452	38.484	62.634	49.588	114.49	86.747	45.706	57.879	62.442	66.468	76.164	39.115	74.478	62.49	54.973	75.326	14.036	64.288	89.811	41.785	92.022	75.756	51	44.733	83.271	104.07	96.379	44.181	63.103	34.598	67.809	27.221	82.741	99.086	78.842	46.109	75.333	62.952	115.96	90.227	59.169	68.425
40.804	76.23	104.39	93.349	86.081	67.786	87.664	105.71	72.56	87.304	112.65	110	100.89	91.455	104.85	112.01	51.72	117.7	111.53	36.125	92.293	53.46	39.038	61.106	58.017	0	123.12	29.138	128.35	65.376	63.206	93.22	108.54	129.77	121.02	24.94	85.469	88.102	99.025	57.044	128.69	139.32	128.58	59.287	82.006	68.447	157.17	108.79	72.201	91.137	99.705	121.3	133.67	46.733	106.7	86.781	86.058	102.48	65.992	64.039	133.35	51.029	134.08	110.31	83.096	98.565	135.82	150.69	147.24	46.968	115.75	92.45	124.21	66.851	130.12	152.66	135.24	82.68	118.16	109.27	160.28	125.27	106.34	116.03
101.81	56.754	36.125	34.67	42.024	55.362	36.014	26.42	112.86	66.513	52.01	60.374	59.034	73.007	58.822	39.294	86.631	52.469	71.091	119.79	38.079	74.068	113.59	74.793	87.75	123.12	0	101.55	18.248	71.931	61	98.853	42.532	19.053	30.48	115.39	83.6	79.145	76.485	108.56	26.476	38.639	63.474	118.48	53.991	94.377	37.457	28.723	62.04	37.497	110.9	56.833	93.451	122.48	60.49	93.15	128.2	99.569	90.824	133.59	47.011	108.12	30.594	101.96	79.051	101.77	80.262	65.955	75.611	120.68	107.27	81.639	98.01	111.63	34.264	69.065	70.739	126.48	89.95	114.31	46.065	60.008	90.78	69.239
34.928	52.631	81.4	72.256	63.569	47.645	66.227	81.197	51.439	59.573	85.755	81.633	72.622	62.362	76.295	85.047	49.619	94.678	96.763	28.601	71.784	40.237	44.733	54.415	36.62	29.138	101.55	0	103.99	59.338	42.825	77.621	92.962	111.15	103.8	16.401	76.118	67.742	86.354	45.089	104.36	119.74	107.79	55.982	70.242	65.468	133.33	89.722	59.076	72.904	73.58	96.959	108.7	34.073	78.956	59.211	66.641	75.067	41.881	49.254	105.81	27	108.3	82.377	54.166	80.461	107.56	122.36	118.76	30.676	91.132	70.356	99.343	49.78	104.51	125.61	111.75	67.387	89.275	84.605	134.87	97.529	78.23	87.184
106.63	58.447	36.905	41.34	45.88	61.644	42.544	23.854	108.4	60.638	41.881	48.436	49.437	64.335	47.634	27.586	96.85	49.376	77.414	121.12	44.643	81.566	120.25	85.726	88.549	128.35	18.248	103.99	0	84.315	66.483	99.02	55.371	35.581	45.056	117.55	91.597	78.594	83.552	109.95	18.055	45.321	62.594	121.98	67.454	103.49	30.43	39.497	71.958	48.177	101.12	50.488	83.391	121.73	50.1	85.299	122.07	89.09	88.769	129.79	29.275	105.92	12.369	89.967	72.042	99.398	65.276	47.781	58.703	119.17	97.739	78.816	88.335	109.88	21.095	54.415	64.226	123.01	76.328	104.62	33.242	45.804	79.712	55.669
55.399	51.701	65.689	49.558	49.193	33	44.755	66.633	97.052	75.961	87.287	91.788	83.6	85.732	87.258	81.548	23.937	84.362	74.31	78.556	49.234	28.249	58.395	16.371	62.944	65.376	71.931	59.338	84.315	0	34.771	88.148	54.36	72.062	64.148	70.668	57.576	75.406	66.061	76.053	86.134	87.149	93.354	78.568	22.113	48.918	108.72	57.801	28.054	40.915	115.19	91.652	121.1	88.261	88.482	95.231	115.43	110.05	74.76	107.61	102.24	82.061	94.372	117.09	83.156	97.124	120.05	123.02	125.37	88.736	119.57	83.024	118.35	88.831	91.902	123.31	106.63	108.14	115.28	121.28	116.57	102.2	107.09	101.73
43.428	31.048	50.853	37.216	31.193	8.7178	25.02	45.837	67.097	47.843	63.135	62.849	54.185	52.029	55.073	55.399	42.802	70.781	77.259	66.378	30.017	17.349	64.645	29.95	46.357	63.206	61	42.825	66.483	34.771	0	80.106	59.816	70.271	66.378	58.078	66.076	62.33	71.113	66.37	70.071	84.652	85.217	76.968	37.283	62.976	95.656	47.202	35.014	36.674	84.345	74.893	100.07	71.127	55.767	61.123	91.22	75.531	53.104	83.223	76.217	56.666	73.41	83.175	49.051	84.404	92.612	96.39	98.397	67.978	94.895	66.393	95.807	72.125	72.533	101.59	92.092	90.835	82.523	94.117	99.343	71.596	76.564	71.407
107.58	53.113	63.19	68.162	63.765	74.786	82.807	79.284	109.73	56.604	66.219	73.519	69.318	80.337	86.948	82.195	73.273	55.507	48.27	67.209	97.478	90.122	64.203	97.273	42.048	93.22	98.853	77.621	99.02	88.148	80.106	0	74.572	103.82	88.278	76.472	42.579	21.633	42.024	39.166	86.284	90.227	56.542	43.324	80.019	53.917	116.67	108.63	62.49	71.903	80.914	57.567	59.169	69.441	100.09	94.81	69.728	103.41	43.92	97.268	100.87	80.187	101.61	97.75	82.177	14.036	83.463	110.28	97.678	78.943	57.044	25	54.351	42.391	86.267	92.812	60.399	48.353	90.747	67.075	118.75	110.93	71.896	80.436
100.49	48.477	34.467	29.445	38.092	51.361	44.721	45.376	122.47	69.145	62.258	75.113	71.035	86.608	79.931	61.879	61.693	45.717	36.125	104.96	55.669	69.549	87.504	65.992	73.11	108.54	42.532	92.962	55.371	54.36	59.816	74.572	0	35.972	17.321	103.19	46.904	60.671	39.737	88.153	48.58	34.986	48.374	92.098	32.465	59.917	68.775	54.203	36.442	23.77	116.95	55.308	92.011	111.25	86.429	106.57	123.01	116.64	81.056	132.44	78.416	106.12	65.704	117.53	90.554	82.595	95.053	95.65	97.108	114.02	105.31	67.631	95.692	97.036	57.105	85.889	65.917	112.41	106.72	114.74	79.164	92.38	99.066	86.168
110.68	66.468	45.188	42.202	51.585	63.797	46.883	42.202	128.27	80.567	66.287	76.877	75.193	90.028	77.013	56.877	87.556	59.11	68.096	128.63	49.528	80.975	116.81	77.724	96.639	129.77	19.053	111.15	35.581	72.062	70.271	103.82	35.972	0	19.647	124.43	82.134	86.18	74.411	115.75	38.393	31.401	65.345	123.07	52.383	93.424	42.802	37.175	63.356	40.608	126.89	65.552	103.99	132.98	79.12	110.15	141.34	117.55	101.73	147.26	64.692	121.03	47.276	119.82	95.53	108.75	95.42	82.055	90.94	132.47	120.09	90.3	109.57	121.3	47.969	80.629	77.013	136.58	107.63	128.51	55.507	79.006	106.74	86.331
107.92	57.567	37.202	34.337	44.306	58.532	46.087	42.743	127.64	74.92	62.929	75.67	73.007	89.292	79.177	58.966	75.644	49.051	49.406	118.14	53.842	76.974	103.16	73.342	85.563	121.02	30.48	103.8	45.056	64.148	66.378	88.278	17.321	19.647	0	115.45	64.031	72.67	55.669	102.54	40.645	24.739	52.536	108.03	42.356	76.903	54.387	47.138	50.398	30.935	122.74	57.507	96.115	123.45	84.155	110.03	132.95	118.68	91.989	141.68	71.477	115.26	56.116	119.81	94.34	94.71	94.292	88.482	93.091	124.84	112.12	78.141	101.34	109.71	50.408	81.049	68.007	124.79	107.71	121.7	66.295	86.96	103.12	86.168
47.424	63.063	92.136	84.321	75.591	61.879	80.753	94.223	59	68.381	95.42	91.526	82.855	73.007	88.408	97.427	56.258	102.79	102.05	14.866	87.441	55.191	39.875	67.631	39.598	24.94	115.39	16.401	117.55	70.668	58.078	76.472	103.19	124.43	115.45	0	79.177	70.965	90.587	39.166	116.26	130.43	114.49	48.01	81.799	67.015	146.27	105.21	68.593	84.982	75.862	104.81	112.33	23.022	92.407	68.535	61.368	83.391	44.147	44.866	118.26	29.833	121.47	89.056	64.877	79.152	115.09	133.59	127.91	24	91.946	73.355	101.81	44.147	116.13	134.62	118.08	59.783	96.887	84.635	147.61	110.84	83.696	96.509
96.052	48.929	56.604	53.094	52.943	59.211	67.705	72.574	118.29	69.231	76.026	86.406	80.312	91.831	94.493	84.244	44.744	59.211	30.348	76	81.603	71.868	52.355	71.407	50.804	85.469	83.6	76.118	91.597	57.576	66.076	42.579	46.904	82.134	64.031	79.177	0	41.243	16.093	53.991	81.682	74.512	58.822	50.892	48.518	21.772	109.17	89.342	34.059	49.769	108.01	67.134	89.095	84.504	104.12	107.45	100.57	119.52	61.822	114.07	105.21	91.132	99.04	118.8	92.736	55.588	104.93	120.37	114.39	92.331	93.011	51.245	87.915	67.941	86.377	106.06	74.33	81.933	111.9	101.44	116.25	115.51	96.819	96.566
94.409	33	43.37	48.6	43.428	56.683	62.618	58.121	95.755	36.77	46.487	53.898	49	61.433	66.363	60.992	65.215	39.56	43.382	65.154	77.162	74.74	64.761	83.006	31.686	88.102	79.145	67.742	78.594	75.406	62.33	21.633	60.671	86.18	72.67	70.965	41.243	0	38.91	41.207	67.209	75.98	46.701	51.313	65.567	53.395	98.524	88.482	49.244	54.056	70.505	41.737	52.393	66.738	79.265	78.339	67.779	87.212	33.061	90.581	80.585	69.9	81.24	82.819	64.195	24.352	68.542	91.837	81.443	72.966	52.096	10.05	48.27	42.767	67.007	77.962	50.16	53.833	74.746	61.278	100.29	90.05	57.801	62.016
105.93	49.487	48.857	49.356	50.99	63.253	67.194	66.963	123.98	67.513	68.432	80.951	76.243	91.181	91.269	78.166	57.593	47.381	14.353	87.057	81.609	79.762	67.454	79.699	57.463	99.025	76.485	86.354	83.552	66.061	71.113	42.024	39.737	74.411	55.669	90.587	16.093	38.91	0	63.277	71.519	61.798	44.034	62.714	52.01	37.749	97.923	87.253	40.037	47.645	108.47	55.821	79.856	93.862	101.85	109.42	104.46	119.97	66.129	121.73	97.417	98.478	90.499	117.83	93.91	53.6	96.664	111.22	105.02	101.1	89.196	48.052	81.056	74.101	76.381	94.202	61.106	86.545	108.37	100.02	105.11	110.98	94.133	91.181
78.619	52.355	76.857	74.458	66.783	64.969	80.616	86.533	83.923	57.393	80.069	81.049	73.763	73.824	86.729	89.744	57.21	79.731	74.471	28.478	92.607	70.866	36.194	80.722	22.76	57.044	108.56	45.089	109.95	76.053	66.37	39.166	88.153	115.75	102.54	39.166	53.991	41.207	63.277	0	102.74	112.26	87.195	18.788	78.058	49.285	134.47	108.12	59.892	76.485	72.062	81.829	85.188	33.615	96.338	79.404	52.953	91.553	28.302	66.114	110.95	50.458	113.38	90.648	70.392	43.046	98.975	123.72	113.76	44.878	68.935	44.283	75.591	19.053	102.6	115.58	90.94	35.242	91.679	68.418	136.19	112.02	73.355	87.144
112.37	54.056	27.203	38.092	43.023	63.765	47.413	24.88	113.38	55.937	32.802	44.565	46.325	65.795	51.078	28.443	95.005	33.136	63.695	117.71	54.507	86.052	115.64	90.349	82.976	128.69	26.476	104.36	18.055	86.134	70.071	86.284	48.58	38.393	40.645	116.26	81.682	67.209	71.519	102.74	0	34.409	45.122	113.97	67.246	96.426	31.843	51.981	68.411	46.098	98.031	34.453	69.469	118.38	58.258	88.781	116.46	92.59	83.03	129.75	33.66	106.02	21.19	90.741	74.243	86.545	57.645	48.177	53.273	117.7	87.653	67.305	75.954	102.65	10.05	43.463	46.872	114.48	75.166	97.211	35.143	55.48	75.087	52.811
127.73	68.775	41.617	48.28	57.088	76.642	62.929	49.749	139.8	79.806	60.299	75.113	75.273	95.21	83.096	60.671	95.677	42.356	50.606	131.09	71.295	97.596	118.98	96.265	96.068	139.32	38.639	119.74	45.321	87.149	84.652	90.227	34.986	31.401	24.739	130.43	74.512	75.98	61.798	112.26	34.409	0	40.841	118.52	65.131	91.706	42.497	64.358	68.993	49.689	125.36	49.183	86.174	134.75	90.211	118.03	137.56	124.02	99.99	152.49	67.683	127.28	52.697	122.19	102.33	94.583	86.041	79.706	82.934	136.72	108.53	79.511	94.536	116.86	43.232	66.038	54.378	129.19	106.93	120.81	54.139	89.073	103.06	84.41
